Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power,Power wear,Temperature difference,Temperature power,Machine failure,Type_L,Type_M
297.2,308.1,1712.0,30.9,204.0,52900.799999999996,10791763.2,10.900000000000034,0.00020604603333030947,0,True,False
297.3,308.1,1642.0,36.9,206.0,60589.799999999996,12481498.799999999,10.800000000000011,0.00017824782389115018,0,True,False
297.3,308.1,1468.0,49.8,0.0,73106.4,0.0,10.800000000000011,0.0001477298841141133,0,True,False
297.3,308.1,1477.0,52.3,2.0,77247.09999999999,154494.19999999998,10.800000000000011,0.0001398110738137744,0,False,False
297.3,308.2,1446.0,53.5,7.0,77361.0,541527.0,10.899999999999977,0.00014089786843499925,0,True,False
297.3,308.2,1653.0,31.4,9.0,51904.2,467137.8,10.899999999999977,0.00021000227341910633,0,False,False
297.3,308.3,1494.0,38.2,14.0,57070.8,798991.2000000001,11.0,0.0001927430489847698,0,True,False
297.3,308.2,1490.0,41.0,16.0,61090.0,977440.0,10.899999999999977,0.0001784252741856274,0,True,False
297.4,308.3,1550.0,47.8,18.0,74090.0,1333620.0,10.900000000000034,0.0001471183695505471,0,False,True
297.3,308.2,1677.0,34.9,21.0,58527.299999999996,1229073.2999999998,10.899999999999977,0.00018623787531630502,0,False,True
297.4,308.3,1854.0,21.8,24.0,40417.200000000004,970012.8,10.900000000000034,0.0002696871628910472,0,True,False
297.5,308.5,1662.0,30.3,26.0,50358.6,1309323.5999999999,11.0,0.00021843339568613902,0,False,True
297.5,308.6,1440.0,38.8,29.0,55871.99999999999,1620287.9999999998,11.100000000000023,0.00019866838487972552,0,False,True
297.5,308.6,1513.0,39.7,32.0,60066.100000000006,1922115.2000000002,11.100000000000023,0.0001847964159484305,0,True,False
297.6,308.6,1389.0,49.0,34.0,68061.0,2314074.0,11.0,0.00016161972348334582,0,False,True
297.6,308.6,1351.0,51.0,37.0,68901.0,2549337.0,11.0,0.00015964935196876678,0,True,False
297.6,308.6,1482.0,38.3,39.0,56760.6,2213663.4,11.0,0.00019379640102465444,0,False,True
297.6,308.6,1744.0,28.5,42.0,49704.0,2087568.0,11.0,0.0002213101561242556,0,True,False
297.6,308.7,1476.0,39.0,44.0,57564.0,2532816.0,11.099999999999966,0.00019282885136543613,0,True,False
297.6,308.6,1444.0,48.2,46.0,69600.8,3201636.8000000003,11.0,0.00015804416041194927,0,False,True
297.6,308.7,1659.0,32.1,49.0,53253.9,2609441.1,11.099999999999966,0.00020843543853126185,0,False,False
297.6,308.7,1475.0,46.6,54.0,68735.0,3711690.0,11.099999999999966,0.00016148977958827332,0,False,True
297.6,308.6,1526.0,42.1,57.0,64244.6,3661942.1999999997,11.0,0.00017122061620743223,0,True,False
297.4,308.4,1675.0,29.5,59.0,49412.5,2915337.5,11.0,0.00022261573488489755,0,False,True
297.4,308.4,1525.0,38.7,62.0,59017.50000000001,3659085.0000000005,11.0,0.00018638539416274832,0,True,False
297.3,308.3,1396.0,45.9,64.0,64076.4,4100889.6,11.0,0.000171670068855304,0,True,False
297.4,308.4,1580.0,41.2,66.0,65096.00000000001,4296336.000000001,11.0,0.00016898119700135182,0,True,False
297.4,308.5,1462.0,42.8,68.0,62573.6,4255004.8,11.100000000000023,0.00017739110423565247,0,True,False
297.4,308.4,1426.0,50.4,70.0,71870.4,5030928.0,11.0,0.00015305327367038448,0,True,False
297.4,308.5,1569.0,34.2,72.0,53659.8,3863505.6,11.100000000000023,0.00020685876577996977,0,True,False
297.4,308.5,1477.0,40.7,74.0,60113.9,4448428.600000001,11.100000000000023,0.00018464947374900018,0,True,False
297.4,308.5,1761.0,27.2,76.0,47899.2,3640339.1999999997,11.100000000000023,0.00023173664695861357,0,True,False
297.5,308.6,1486.0,45.9,78.0,68207.4,5320177.199999999,11.100000000000023,0.0001627389403495812,0,False,True
297.6,308.6,1664.0,30.1,81.0,50086.4,4056998.4,11.0,0.00021962049578328648,0,True,False
297.6,308.6,1576.0,32.7,83.0,51535.200000000004,4277421.600000001,11.0,0.00021344634347009422,0,True,False
297.6,308.6,1463.0,46.7,85.0,68322.1,5807378.500000001,11.0,0.00016100207692679234,0,False,False
297.6,308.6,1585.0,42.0,90.0,66570.0,5991300.0,11.0,0.00016523959741625356,0,False,True
297.7,308.7,1479.0,45.7,93.0,67590.3,6285897.9,11.0,0.0001627452459894393,0,True,False
297.7,308.7,1449.0,40.2,95.0,58249.8,5533731.0,11.0,0.00018884185010077287,0,True,False
297.7,308.8,1404.0,50.3,97.0,70621.2,6850256.399999999,11.100000000000023,0.00015717659852848752,0,False,False
297.7,308.7,1694.0,29.1,102.0,49295.4,5028130.8,11.0,0.00022314455304146025,0,True,False
297.7,308.7,1731.0,28.4,104.0,49160.399999999994,5112681.6,11.0,0.00022375733313805424,0,True,False
297.6,308.6,1522.0,37.0,106.0,56314.0,5969284.0,11.0,0.00019533330965656852,0,True,False
297.5,308.5,1536.0,36.9,108.0,56678.399999999994,6121267.199999999,11.0,0.00019407746160794942,0,True,False
297.5,308.5,1373.0,39.9,110.0,54782.7,6026097.0,11.0,0.0002007933161381239,0,True,False
297.5,308.5,1597.0,36.4,112.0,58130.799999999996,6510649.6,11.0,0.00018922842967927504,0,True,False
297.6,308.5,1678.0,34.2,114.0,57387.600000000006,6542186.4,10.899999999999977,0.00018993650196209592,0,True,False
297.6,308.5,1452.0,42.6,116.0,61855.200000000004,7175203.2,10.899999999999977,0.00017621800592351131,0,True,False
297.5,308.5,1447.0,41.6,118.0,60195.200000000004,7103033.600000001,11.0,0.00018273882302907872,0,False,True
297.6,308.5,1574.0,37.1,121.0,58395.4,7065843.4,10.899999999999977,0.0001866585381725269,0,True,False
297.6,308.6,1528.0,40.0,123.0,61120.0,7517760.0,11.0,0.0001799738219895288,0,True,False
297.7,308.7,1688.0,27.2,125.0,45913.6,5739200.0,11.0,0.00023958042932812937,0,True,False
297.6,308.6,1393.0,40.4,127.0,56277.2,7147204.399999999,11.0,0.00019546103928411507,0,True,False
297.5,308.6,1429.0,50.5,129.0,72164.5,9309220.5,11.100000000000023,0.00015381524156614433,0,False,True
297.5,308.6,1347.0,57.0,132.0,76779.0,10134828.0,11.100000000000023,0.00014457078107294992,0,False,True
297.6,308.6,1553.0,40.5,135.0,62896.5,8491027.5,11.0,0.00017489049470161295,0,True,False
297.5,308.6,1260.0,53.6,137.0,67536.0,9252432.0,11.100000000000023,0.00016435678749111618,0,True,False
297.5,308.6,1546.0,33.8,139.0,52254.799999999996,7263417.199999999,11.100000000000023,0.00021242067714353558,0,True,False
297.5,308.6,1596.0,36.0,141.0,57456.0,8101296.0,11.100000000000023,0.00019319131161236463,0,True,False
297.5,308.5,1340.0,57.4,143.0,76916.0,10998988.0,11.0,0.00014301315721046336,0,True,False
297.5,308.4,1369.0,54.8,145.0,75021.2,10878074.0,10.899999999999977,0.00014529226405336063,0,False,True
297.5,308.5,1462.0,52.3,148.0,76462.59999999999,11316464.799999999,11.0,0.00014386118180653026,0,True,False
297.4,308.4,1487.0,46.2,150.0,68699.40000000001,10304910.000000002,11.0,0.00016011784673519708,0,False,False
297.5,308.6,1510.0,35.5,155.0,53605.0,8308775.0,11.100000000000023,0.00020707023598544953,0,False,True
297.5,308.5,1671.0,28.0,158.0,46788.0,7392504.0,11.0,0.00023510301786782936,0,False,False
297.5,308.5,1612.0,30.0,163.0,48360.0,7882680.0,11.0,0.00022746071133167907,0,False,True
297.6,308.6,1509.0,39.7,166.0,59907.3,9944611.8,11.0,0.00018361702163175437,0,False,True
297.6,308.6,1415.0,47.3,169.0,66929.5,11311085.5,11.0,0.00016435204207412277,0,True,False
297.6,308.6,2384.0,14.4,171.0,34329.6,5870361.6,11.0,0.00032042319164802386,0,True,False
297.6,308.6,1326.0,62.4,173.0,82742.4,14314435.2,11.0,0.000132942723440461,0,True,False
297.6,308.6,1390.0,53.4,175.0,74226.0,12989550.0,11.0,0.0001481960499016517,0,False,True
297.6,308.7,1392.0,41.2,178.0,57350.4,10208371.200000001,11.099999999999966,0.00019354703716103054,0,False,True
297.6,308.8,1385.0,44.4,181.0,61494.0,11130414.0,11.199999999999989,0.00018213159007382816,0,False,False
297.7,308.8,1896.0,24.5,186.0,46452.0,8640072.0,11.100000000000023,0.00023895634203048357,0,True,False
297.7,308.7,1474.0,46.8,188.0,68983.2,12968841.6,11.0,0.00015945911468299528,0,True,False
297.7,308.8,1388.0,45.6,190.0,63292.8,12025632.0,11.100000000000023,0.0001753753981495529,0,False,True
297.7,308.9,1715.0,27.2,193.0,46648.0,9003064.0,11.199999999999989,0.0002400960384153659,0,True,False
297.8,308.9,1650.0,32.2,195.0,53130.00000000001,10360350.000000002,11.099999999999966,0.0002089215132693387,0,False,False
297.8,308.9,1871.0,25.6,200.0,47897.600000000006,9579520.000000002,11.099999999999966,0.00023174438802779187,1,True,False
297.8,309.0,1403.0,64.2,0.0,90072.6,0.0,11.199999999999989,0.00012434414017137275,3,True,False
297.8,308.9,1518.0,40.4,2.0,61327.2,122654.4,11.099999999999966,0.00018099636050561524,0,True,False
297.9,309.1,1504.0,43.0,4.0,64672.0,258688.0,11.200000000000045,0.0001731815932706588,0,True,False
297.8,309.0,1340.0,56.9,6.0,76246.0,457476.0,11.199999999999989,0.00014689295176140374,0,True,False
297.9,309.1,1435.0,44.7,8.0,64144.50000000001,513156.00000000006,11.200000000000045,0.0001746057729033673,0,False,False
297.9,309.1,1507.0,36.9,13.0,55608.299999999996,722907.8999999999,11.200000000000045,0.00020140878250189353,0,True,False
297.9,309.1,1521.0,36.1,15.0,54908.1,823621.5,11.200000000000045,0.00020397719097910955,0,True,False
297.8,309.0,1576.0,45.0,17.0,70920.0,1205640.0,11.199999999999989,0.0001579244218838126,0,False,True
297.9,309.1,1543.0,36.6,20.0,56473.8,1129476.0,11.200000000000045,0.00019832205376652616,0,True,False
298.0,309.2,1665.0,36.6,22.0,60939.0,1340658.0,11.199999999999989,0.00018379034772477378,0,True,False
297.9,309.1,1442.0,50.3,24.0,72532.59999999999,1740782.4,11.200000000000045,0.00015441332587002324,0,True,False
297.9,309.0,1629.0,29.0,26.0,47241.0,1228266.0,11.100000000000023,0.00023496539023306075,0,True,False
297.9,309.0,1379.0,47.3,28.0,65226.7,1826347.5999999999,11.100000000000023,0.0001701757102536235,0,True,False
297.9,309.0,1502.0,40.2,30.0,60380.4,1811412.0,11.100000000000023,0.0001838344893376,0,True,False
297.9,309.1,1595.0,32.0,32.0,51040.0,1633280.0,11.200000000000045,0.00021943573667711688,0,True,False
298.0,309.0,1439.0,38.5,34.0,55401.5,1883651.0,11.0,0.0001985505807604487,0,False,True
297.9,309.0,1970.0,21.6,37.0,42552.0,1574424.0,11.100000000000023,0.00026085730400451267,0,False,True
297.9,309.0,1562.0,35.8,40.0,55919.6,2236784.0,11.100000000000023,0.00019849927395761098,0,True,False
297.9,309.0,1530.0,40.9,42.0,62577.0,2628234.0,11.100000000000023,0.00017738146603384666,0,False,True
297.9,308.9,1393.0,40.6,45.0,56555.8,2545011.0,11.0,0.00019449817702163174,0,True,False
297.9,309.0,1532.0,37.6,47.0,57603.200000000004,2707350.4000000004,11.100000000000023,0.00019269762790956096,0,True,False
298.0,308.9,1607.0,37.7,49.0,60583.9,2968611.1,10.899999999999977,0.0001799157862072263,0,True,False
297.9,308.8,1469.0,49.0,51.0,71981.0,3671031.0,10.900000000000034,0.0001514288492796715,0,False,True
297.9,308.8,1538.0,37.6,54.0,57828.8,3122755.2,10.900000000000034,0.00018848739728301528,0,False,True
297.9,308.8,1613.0,31.4,57.0,50648.2,2886947.4,10.900000000000034,0.0002152100173352663,0,True,False
297.9,308.8,1602.0,32.1,59.0,51424.200000000004,3034027.8000000003,10.900000000000034,0.00021196246125365165,0,False,True
297.8,308.7,1404.0,44.2,62.0,62056.8,3847521.6,10.899999999999977,0.00017564553763648748,0,True,False
297.8,308.8,1548.0,36.9,64.0,57121.2,3655756.8,11.0,0.00019257298516137618,0,True,False
297.8,308.8,1559.0,35.2,66.0,54876.8,3621868.8000000003,11.0,0.00020044900577293135,0,True,False
297.8,308.8,1621.0,36.1,68.0,58518.100000000006,3979230.8000000003,11.0,0.00018797602792982,0,True,False
297.8,308.8,1579.0,32.9,70.0,51949.1,3636437.0,11.0,0.000211745728029937,0,True,False
297.9,308.9,1547.0,44.0,72.0,68068.0,4900896.0,11.0,0.00016160310277957336,0,False,True
297.9,308.8,1386.0,48.6,75.0,67359.6,5051970.0,10.900000000000034,0.00016181806305263144,0,True,False
298.0,308.9,1406.0,40.9,77.0,57505.4,4427915.8,10.899999999999977,0.00018954741641654483,0,True,False
298.0,309.0,1393.0,55.9,79.0,77868.7,6151627.3,11.0,0.0001412634344736717,0,False,True
297.9,309.0,2456.0,13.9,82.0,34138.4,2799348.8000000003,11.100000000000023,0.00032514704848499116,0,False,True
298.0,309.0,1409.0,49.1,85.0,69181.90000000001,5880461.500000001,11.0,0.00015900112601706514,0,False,True
298.0,308.9,1390.0,53.9,88.0,74921.0,6593048.0,10.899999999999977,0.0001454865791967536,0,True,False
298.0,309.0,1679.0,32.4,90.0,54399.6,4895964.0,11.0,0.00020220736917183214,0,True,False
298.0,308.9,1508.0,37.1,92.0,55946.8,5147105.600000001,10.899999999999977,0.0001948279436893616,0,True,False
297.9,308.8,1681.0,31.7,94.0,53287.7,5009043.8,10.900000000000034,0.00020455001810924537,0,True,False
297.7,308.8,1469.0,43.7,96.0,64195.3,6162748.800000001,11.100000000000023,0.0001729098547712998,0,False,False
297.8,308.8,1421.0,49.6,101.0,70481.6,7118641.600000001,11.0,0.00015606910172300288,0,True,False
297.7,308.8,1354.0,50.2,103.0,67970.8,7000992.4,11.100000000000023,0.00016330541938597195,0,True,False
297.7,308.8,1350.0,57.0,105.0,76950.0,8079750.0,11.100000000000023,0.0001442495126705656,0,False,True
297.8,308.9,1282.0,58.1,108.0,74484.2,8044293.6,11.099999999999966,0.00014902489387010891,0,True,False
297.8,309.0,1675.0,30.0,110.0,50250.0,5527500.0,11.199999999999989,0.00022288557213930325,0,False,True
297.9,309.0,1525.0,38.5,113.0,58712.5,6634512.5,11.100000000000023,0.0001890568447945501,0,False,True
297.9,309.0,1382.0,43.9,116.0,60669.799999999996,7037696.8,11.100000000000023,0.00018295758350942354,0,True,False
297.9,309.0,1450.0,46.8,118.0,67860.0,8007480.0,11.100000000000023,0.0001635720601237846,0,True,False
298.0,309.1,1820.0,23.6,120.0,42952.0,5154240.0,11.100000000000023,0.0002584280126653013,0,True,False
298.0,309.1,1822.0,23.5,122.0,42817.0,5223674.0,11.100000000000023,0.0002592428241119187,0,True,False
298.0,309.1,1473.0,44.3,124.0,65253.899999999994,8091483.6,11.100000000000023,0.00017010477534676124,0,True,False
298.1,309.1,1572.0,37.5,126.0,58950.0,7427700.0,11.0,0.00018659881255301102,0,False,True
298.1,309.0,2042.0,17.8,129.0,36347.6,4688840.399999999,10.899999999999977,0.0002998822480713989,0,False,True
298.2,309.2,1922.0,22.6,132.0,43437.200000000004,5733710.4,11.0,0.00025323915906181796,0,True,False
298.2,309.1,1539.0,36.5,134.0,56173.5,7527249.0,10.900000000000034,0.00019404167445503722,0,True,False
298.2,309.1,1350.0,52.0,136.0,70200.0,9547200.0,10.900000000000034,0.00015527065527065577,0,True,False
298.3,309.1,1403.0,45.1,138.0,63275.3,8731991.4,10.800000000000011,0.00017068271505627015,0,True,False
298.3,309.1,1904.0,20.3,140.0,38651.200000000004,5411168.000000001,10.800000000000011,0.0002794221136730557,0,True,False
298.2,308.9,1592.0,35.2,142.0,56038.4,7957452.8,10.699999999999989,0.0001909404979442666,0,False,True
298.1,308.7,1556.0,31.6,145.0,49169.600000000006,7129592.000000001,10.599999999999966,0.00021558035859555426,0,True,False
298.1,308.8,1811.0,25.4,147.0,45999.399999999994,6761911.799999999,10.699999999999989,0.0002326117297182135,0,False,True
298.2,308.8,1456.0,41.2,150.0,59987.200000000004,8998080.0,10.600000000000023,0.00017670436359756785,0,False,True
298.2,308.8,1436.0,51.9,153.0,74528.4,11402845.2,10.600000000000023,0.00014222766086485183,0,False,False
298.1,308.7,1362.0,49.6,158.0,67555.2,10673721.6,10.599999999999966,0.00015690872057221305,0,False,True
298.1,308.7,1683.0,29.1,161.0,48975.3,7885023.300000001,10.599999999999966,0.00021643563183890583,0,True,False
298.2,308.7,1269.0,60.9,163.0,77282.09999999999,12596982.299999999,10.5,0.00013586587320996713,0,False,True
298.3,308.8,1454.0,49.0,166.0,71246.0,11826836.0,10.5,0.00014737669483199056,0,True,False
298.3,308.8,1767.0,27.3,168.0,48239.1,8104168.8,10.5,0.00021766575247050628,0,True,False
298.3,308.9,1708.0,27.3,170.0,46628.4,7926828.0,10.599999999999966,0.00022732926714191278,0,True,False
298.3,308.9,1862.0,27.0,172.0,50274.0,8647128.0,10.599999999999966,0.0002108445717468267,0,True,False
298.3,308.9,1695.0,30.7,174.0,52036.5,9054351.0,10.599999999999966,0.00020370316989036475,0,True,False
298.3,309.1,1488.0,40.6,176.0,60412.8,10632652.8,10.800000000000011,0.00017877006197362165,0,False,True
298.3,309.0,1657.0,32.2,179.0,53355.4,9550616.6,10.699999999999989,0.00020054202573685116,0,True,False
298.3,309.0,1823.0,25.9,181.0,47215.7,8546041.7,10.699999999999989,0.0002266195354511315,0,False,False
298.2,309.1,1651.0,28.8,186.0,47548.8,8844076.8,10.900000000000034,0.00022923817215155868,0,False,True
298.1,309.0,1533.0,36.1,189.0,55341.3,10459505.700000001,10.899999999999977,0.0001969595943716533,0,False,True
298.2,309.0,1508.0,40.5,192.0,61074.0,11726208.0,10.800000000000011,0.00017683465959328047,0,False,True
298.3,309.1,1616.0,31.1,195.0,50257.600000000006,9800232.000000002,10.800000000000011,0.00021489287192384853,0,True,False
298.2,309.0,1651.0,31.5,197.0,52006.5,10245280.5,10.800000000000011,0.0002076663493986331,0,True,False
298.2,309.1,1569.0,35.2,199.0,55228.8,10990531.200000001,10.900000000000034,0.0001973607972651956,0,True,False
298.3,309.1,1296.0,58.7,201.0,76075.2,15291115.2,10.800000000000011,0.00014196479273140278,0,False,True
298.3,309.0,1379.0,43.2,0.0,59572.8,0.0,10.699999999999989,0.0001796121719979586,0,False,False
298.2,309.0,1694.0,28.0,5.0,47432.0,237160.0,10.800000000000011,0.00022769438353853962,0,False,True
298.2,309.0,1377.0,57.8,8.0,79590.59999999999,636724.7999999999,10.800000000000011,0.00013569441617477455,0,True,False
298.3,309.0,1470.0,38.4,10.0,56448.0,564480.0,10.699999999999989,0.0001895549886621313,0,False,False
298.3,309.1,1404.0,47.0,15.0,65988.0,989820.0,10.800000000000011,0.0001636661211129298,0,False,True
298.3,309.1,1593.0,40.1,18.0,63879.3,1149827.4000000001,10.800000000000011,0.00016906885329050274,0,True,False
298.3,309.0,1526.0,36.9,20.0,56309.4,1126188.0,10.699999999999989,0.00019002155945543707,0,False,True
298.3,308.9,1390.0,49.7,23.0,69083.0,1588909.0,10.599999999999966,0.00015343861731540272,0,False,True
298.2,308.9,1737.0,25.5,26.0,44293.5,1151631.0,10.699999999999989,0.00024157043358506301,0,True,False
298.2,308.8,1362.0,57.3,28.0,78042.59999999999,2185192.8,10.600000000000023,0.00013582325550404552,0,True,False
298.2,308.8,1666.0,31.5,30.0,52479.0,1574370.0,10.600000000000023,0.00020198555612721322,0,True,False
298.2,308.8,1354.0,60.9,32.0,82458.59999999999,2638675.1999999997,10.600000000000023,0.0001285493568893969,0,True,False
298.2,308.8,1302.0,60.4,34.0,78640.8,2673787.2,10.600000000000023,0.00013479008351898787,0,True,False
298.2,308.7,1991.0,20.5,36.0,40815.5,1469358.0,10.5,0.0002572552094179907,0,True,False
298.2,308.6,1353.0,54.1,38.0,73197.3,2781497.4,10.400000000000034,0.00014208174345228626,0,True,False
298.2,308.7,1520.0,35.7,40.0,54264.00000000001,2170560.0000000005,10.5,0.00019349845201238389,0,False,False
298.2,308.7,1428.0,54.9,45.0,78397.2,3527874.0,10.5,0.0001339333547626701,0,True,False
298.2,308.7,1605.0,29.4,47.0,47187.0,2217789.0,10.5,0.00022251891410769915,0,True,False
298.1,308.7,1691.0,30.3,49.0,51237.3,2510627.7,10.599999999999966,0.0002068805342982547,0,True,False
298.2,308.7,1447.0,48.4,51.0,70034.8,3571774.8000000003,10.5,0.00014992546562566037,0,True,False
298.2,308.8,1606.0,39.9,53.0,64079.399999999994,3396208.1999999997,10.600000000000023,0.00016541977609028834,0,False,False
298.2,308.8,1645.0,28.2,58.0,46389.0,2690562.0,10.600000000000023,0.00022850244670072695,0,False,True
298.2,308.8,1470.0,43.3,61.0,63650.99999999999,3882710.9999999995,10.600000000000023,0.00016653312595245987,0,False,False
298.2,308.9,1336.0,45.0,66.0,60120.0,3967920.0,10.699999999999989,0.00017797737857618077,0,True,False
298.2,308.9,1414.0,44.3,68.0,62640.2,4259533.6,10.699999999999989,0.0001708168237010736,0,False,True
